FRIMODT;2
FRIMPOMAA;4
FRIMPONG;4
FRINE;3
FRINÉ;2
FRISHTA;48
FRISK;5
FRITHIOFSDOTTER;2
FRITIOFSDOTTER;4
FRITJOFSDOTTER;2
FRITTE;2
FRITZ;5
FRITZA;2
FRITZDOTTER;5
FRITZE;8
FRITZI;10
FRITZIE;4
FRITZIKA;2
FRITZINA;4
FRITZINE;4
FRITZY;3
FRIZA;2
FRIÐUR;2
FRMESK;10
FRO;2
FRODESDOTTER;2
FROGH;3
FROHAR;3
FROM;2
FRONJAH;2
FROSINA;15
FROST;93
FROUGH;5
FROUKJE;10
FROUWKE;3
FROUZAN;5
FROZAN;25
FRSHTA;2
FRTUNA;14
FRU;4
FRUERGAARD;2
FRUTA;2
FRUZSINA;13
FRY;2
FRYAD;2
FRYAL;23
FRYD;3
FRYDA;4
FRYDENDAL;2
FRYDENLUND;2
FRYDERYKA;4
FRÄS;18
FRÉDÉRIQUE;23
FRÉJA;4
FRÍDA;6
FRÍÐA;3
FRÖ;37
FRÖA;2
FRÖISLAND;3
FRÖJA;28
FRÖJDA;4
FRÖJDIS;12
FRÖKEN;2
FRÖLICH;5
FRÖYA;3
FRÖYDIS;30
FRØYA;8
FRØYDIS;4
FSAHA;7
FSAHAYE;8
FSAHAZION;2
FSEHA;2
FSEHATSION;2
FSEHAYE;3
FSHA;6
FSHALE;2
FSHASION;3
FSHATSION;3
FSHAYE;13
FSHEYE;2
FSSAHA;2
FSSAHAYE;2
FSSHAYE;4
FTEIM;7
FTHAWI;2
FTHAWIT;27
FTIM;4
FTIWI;4
FTSUM;11
FTWI;16
FU;77
FUAAD;22
FUAD;114
FUADA;5
FUANGFA;4
FUBIN;2
FUCUI;2
FUDAN;4
FUDIA;3
FUDONG;2
FUEN;2
FUENSANTA;5
FUENTES;2
FUFANG;2
FUHAI;2
FUHONG;2
FUHUI;4
FUJI;2
FUJIA;2
FUJIAN;2
FUJIKO;6
FUJIN;2
FUJING;2
FUJIO;2
FUJO;6
FUJU;2
FUJUAN;4
FUJUN;3
FUKU;2
FULA;2
FULAN;2
FULDA;2
FULI;4
FULIAN;2
FULLA;8
FULU;3
FULVIA;7
FULYA;12
FUMENG;2
FUMI;7
FUMIE;2
FUMIKO;18
FUMILAYO;2
FUMIN;2
FUMIYO;3
FUN;20
FUNAN;2
FUNDA;67
FUNDER;2
FUNDESA;2
FUNG;50
FUNKE;4
FUNKMAN;2
FUNMI;5
FUNMILAYO;12
FUNMILOLA;4
FUNNI;5
FUNNY;8
FUOAD;3
FUONG;2
FUPING;3
FUQI;3
FUQIAN;4
FUQIN;2
FUQIU;2
FUQUN;2
FURA;2
FURAHA;42
FURAT;17
FURDOS;2
FURE;3
FURKAN;4
FUROGH;2
FURONG;4
FURQAAN;2
FURQAN;7
FURRE;2
FURTUNA;70
FURU;2
FURUI;3
FUSAE;3
FUSAKO;3
FUSCA;2
FUSHENG;2
FUSHIMI;2
FUSIA;4
FUTI;2
FUTOUN;10
FUTSUM;10
FUTUN;2
FUTUR;2
FUTURA;3
FUWA;2
FUWEN;4
FUXI;2
FUXIN;3
FUXIU;2
FUXUE;2
FUYA;4
FUYAN;4
FUYI;4
FUYING;4
FUYU;2
FUYUAN;2
FUYUN;3
FUZHEN;2
FUZHU;4
FUZI;2
FUZIA;3
FUZIE;3
FUZIEH;2
FUZUM;4
FWAD;2
FYAN;3
FYFFE;2
FYGS;3
FYLGIA;6
FYONA;4
FYORI;56
FYR;3
FYRA;3
FYRAN;2
FYRIS;2
FÁNI;2
FÁTIMA;19
FÄKTAR;7
FÄLTIVAR;6
FÄNDRIKS;6
FÄRIDA;2
FÅGEL;3
FÆRCH;2
FÉ;4
FÉE;2
FÉLICE;19
FÉLICIA;13
FÉLICIE;8
FÉLICITÉ;6
FÉLINE;4
FÉLISA;2
FÉLIX;2
FËLLËNZA;2
FÖNN;2
FÖNS;2
FÖRLIE;3
FÜGEN;2
FÜRST;3
FÜSUN;10
G;99
G-M;2
G:DOTTER;2
GA;7
GAAFAR;2
GAAL;5
GAAN;2
GAANI;4
GAARE;2
GAAS;7
GABALI;2
GABAR;4
GABAYRE;2
GABBI;5
GABBIE;2
GABBY;4
GABELGAARD;3
GABER;28
GABERIELLA;2
GABETH;3
GABI;37
GABIJA;86
GABINA;7
GABINETE;2
GABIR;6
GABO;4
GABOBE;2
GABORNE;3
GABORNÉ;3
GABOW;4
GABRA;7
GABRAIELA;2
GABRAIL;3
GABRAILA;4
GABREILA;3
GABREILLA;2
GABRELLA;2
GABREMICAIL;2
GABRIALA;4
GABRIEL;63
GABRIELA;2146
GABRIELA-CRISTINA;3
GABRIELA-EMILIA;2
GABRIELA-IULIANA;2
GABRIELE;497
GABRIELL;39
GABRIELLA;12195
GABRIELLE;1428
GABRIELLÉ;4
GABRIELOVA;2
GABRIELSDOTTER;11
GABRIELÈ;2
GABRIELÉ;15
GABRIJELA;87
GABRIJELLA;3
GABRILA;3
GABRILLA;2
GABRIYELA;2
GABRIÉLA;3
GABRIÉLE;6
GABRIÉLLA;2
GABRIÉLLE;6
GABRIËLLE;2
GABRO;14
GABRYELA;5
GABY;188
GAC;2
GACAL;5
GACIA;2
GAD;15
GADA;55
GADAH;7
GADALLA;4
GADDA;2
GADE;7
GADEBERG;5
GADEER;6
GADER;6
GADIR;21
GADISSE;2
GAEA;2
GAEDA;2
GAEED;3
GAEL;9
GAELA;2
GAELL;2
GAELLA;6
GAELLE;23
GAETANA;3
GAEZAE;2
GAFAR;4
GAFARANGA;2
GAFOR;2
GAGAN;4
GAGANA;3
GAGANDEEP;3
GAGASI;2
GAGO;2
GAHAR;2
GAI;16
GAIA;138
GAIANE;8
GAID;7
GAIDA;11
GAIE;2
GAIED;2
GAIJA;2
GAIK;6
GAIL;80
GAILAN;18
GAILE;2
GAIM;4
GAIMARD;3
GAIN;2
GAINETH;2
GAISA;3
GAISELA;2
GAISMA;2
GAIT;2
GAJ;4
GAJA;17
GAJANAN;2
GAJANE;13
GAK;2
GAKLEEN;2
GAKLIN;3
GAKURU;2
GAL;5
GALA;21
GALAD;3
GALADRIEL;52
GALAL;23
GALAN;2
GALARA;2
GALATEA;8
GALATHEA;2
GALATIA;7
GALAVESH;3
GALAVIJ;2
GALAVIZH;11
GALAWASH;2
GALAWEJ;2
GALAWESH;18
GALAWEZ;11
GALAWEZH;13
GALAWISH;9
GALAXIA;9
GALE;4
GALEA;2
GALEB;6
GALI;6
GALIA;36
GALIAH;2
GALIB;6
GALIJA;2
GALIL;5
GALILA;7
GALILEA;2
GALINA;503
GALINI;6
GALINOVA;3
GALIT;5
GALIYA;6
GALJA;3
GALL;2
GALLA;3
GALLI;2
GALLIE;4
GALLO;2
GALO;6
GALYA;16
GALYNA;45
GAM;5
GAMA;2
GAMACHIS;2
GAMADID;3
GAMAGE;10
GAMAL;65
GAMALELDEEN;3
GAMALELDIN;6
GAMANA;2
GAMAR;4
GAMBIYE;3
GAMBORG;3
GAME;2
GAMEEL;2
GAMELA;3
GAMIE;4
GAMIL;18
GAMILA;21
GAMILAH;4
GAMMELHOLM;2
GAMMELJORD;2
GAMMELSÖ;3
GAMNIS;2
GAMRA;4
GAMUCHIRAI;2
GAMZE;126
GAN;5
GANA;36
GANAH;3
GANAN;7
GANAT;5
GANBAT;2
GANCHEVA;6
GANCHIMEG;21
GANDA;6
GANDALF;2
GANDHALI;5
GANDHARI;2
GANDHI;2
GANDI;2
GANDOM;3
GANDRUP;2
GANEGODA;2
GANEM;4
GANESH;18
GANET;6
GANEVA;2
GANG;8
GANGA;29
GANGANI;3
GANGS;3
GANI;21
GANIA;7
GANICH;2
GANIM;3
GANIMA;2
GANIME;9
GANIMET;13
GANIMETA;3
GANIMETE;146
GANIRA;4
GANISHKA;2
GANIT;2
GANJANA;2
GANKA;6
GANNA;68
GANNAT;5
GANNERUP;3
GANNI;2
GANNICA;2
GANNIKA;3
GANSUKH;2
GANTJOVA;2
GANTOGOO;2
GANTSETSEG;13
GANTUNGALAG;3
GANTUUL;2
GANTUYA;13
GANTZEL;3
GANY;3
GANYA;3
GANYARAT;2
GANZUL;2
GAO;11
GAON;2
GAOWA;2
GARA;9
GARAAD;17
GARABA;2
GARABET;8
GARAD;9
GARAM;2
GARANCE;8
GARANE;5
GARANG;6
GARAS;4
GARBERGS;9
GARBIÑE;2
GARBO;9
GARBRIELLA;4
GARCIA;22
GARCÉS;2
GARDA;4
GARDAH;2
GARDAWAN;3
GARDEN;2
GARDENIA;15
GARDINIA;2
GARDNER;2
GAREDEW;2
GAREN;3
GARET;2
GARGEES;2
GARGES;2
GARGI;15
GARGIS;6
GARI;7
GARIB;4
GARIBA;5
GARIBI;5
GARIFALIA;7
GARIFALLIA;2
GARIMA;34
GARINA;2
GARINE;8
GARINÉ;6
GARITA;4
GARLAND;2
GARLI;2
GARMIAN;5
GARMIYAN;3
GARMYAN;2
GARNER;3
GARNET;3
GARNI;4
GAROFITA;4
GAROSE;2
GARRY;2
GARTELIUS;2
GARVITA;2
GARYFALLIA;2
GAS;2
GASAK;2
GASAN;5
GASHA;8
GASHAO;2
GASHAW;21
GASHAWA;2
GASHBIN;15
GASIA;2
GASIM;8
GASIRA;2
GASPARINA;2
GASS;2
GASSAN;11
GASSIA;2
GATEA;30
GATESI;2
GATHANIA;2
GATHONI;17
GATICA;3
GATU;3
GAUDENCE;8
GAUDIOSA;2
GAUFFIN;2
GAUHAR;6
GAURANG;2
GAURANGI;3
GAURAV;4
GAURAVI;2
GAURI;51
GAURIKA;2
GAUTAM;2
GAUTAMI;2
GAUTHAMI;2
GAVIA;2
GAVIN;2
GAVKHAR;4
GAVKHAROY;2
GAVRIELA;4
GAW;2
GAWAD;3
GAWAHER;7
GAWHAR;12
GAWHARA;4
GAWRO;2
GAY;23
GAYA;9
GAYAN;2
GAYANA;2
GAYANE;56
GAYANI;13
GAYANIE;3
GAYATHIRI;3
GAYATHIRY;2
GAYATHRI;56
GAYATHRY;3
GAYATRI;43
GAYDAA;2
GAYDE;2
GAYE;13
GAYED;11
GAYLAN;2
GAYLE;16
GAYNELL;2
GAYNOR;4
GAYSDOTTER;2
GAYTH;2
GAYTRI;2
GAZA;2
GAZAI;3
GAZAL;71
GAZALA;8
GAZALE;11
GAZALEH;2
GAZALI;16
GAZANG;8
GAZBAN;2
GAZEE;2
GAZEL;8
GAZELL;2
GAZELLE;4
GAZI;25
GAZIA;2
GAZIZA;7
GAZIZE;2
GAZMIR;2
GAZO;4
GAZSO;2
GAZWAN;10
GAÊLLE;2
GAËL;2
GAËLLE;28
GAÏA;3
GBEMISOLA;7
GBURI;2
GDEY;6
GE;14
GEA;31
GEAIED;2
GEAN;4
GEANA;2
GEANETTE;3
GEANINA;29
GEBAR;4
GEBAYNESH;2
GEBERHIWET;2
GEBEYEHU;4
GEBEYHU;2
GEBRAB;3
GEBRAEL;3
GEBRAIL;7
GEBRAY;24
GEBRAYEL;2
GEBRE;24
GEBRE-ABRAHAM;2
GEBREAB;11
GEBREALA;3
GEBREAMLAK;8
GEBREAREGAWI;2
GEBREBRHAN;9
GEBREDNGL;2
GEBREEGZIABHER;9
GEBREGERGIS;4
GEBREGERGISH;3
GEBREGERGSH;2
GEBREGIORGIS;2
GEBREGZABIHER;2
GEBREGZIABHER;18
GEBREGZIABIHER;4
GEBREHANES;3
GEBREHAWARYAT;2
GEBREHIWET;70
GEBREHIWOT;7
GEBREKIDAN;25
GEBREKIRSTOS;3
GEBREKRISTOS;6
GEBREKRSTOS;7
GEBREKURSTOS;2
GEBRELIBANOS;2
GEBRELUL;4
GEBREMARIAM;32
GEBREMARYAM;4
GEBREMASKAL;2
GEBREMEDHIN;54
GEBREMEDHN;7
GEBREMESKEL;61
GEBREMICAEL;7
GEBREMICHAEL;23
GEBREMIKAEL;10
GEBREMIKIAL;2
GEBREMUSSIE;2
GEBRENGUS;9
GEBRENUGUS;2
GEBRERUFAEL;2
GEBRESELASIE;2
GEBRESELASSI;2
GEBRESELASSIE;3
GEBRESILASIE;10
GEBRESILASSIE;3
GEBRESLASE;8
GEBRESLASIE;5
GEBRESLASSIE;3
GEBRETANSAE;2
GEBRETATIOS;2
GEBRETENSA;3
GEBRETENSAE;5
GEBRETINSAE;4
GEBRETNSAE;11
GEBRETNSEA;2
GEBRETSADIK;5
GEBRETSADKAN;4
GEBREWAHID;4
GEBREWELDI;2
GEBREWOLD;2
GEBREYESUS;15
GEBREYOHANES;3
GEBREYOHANNES;12
GEBREYONAS;6
GEBREZGABHER;11
GEBREZGABHIER;4
GEBREZGABIHER;7
GEBREZGHABHER;2
GEBREZGHI;6
GEBREZGI;9
GEBREZGIABHER;2
GEBREZGIHER;2
GEBRHIWET;7
GEBRHIWOT;4
GEBRIALA;3
GEBRIEL;4
GEBRIELA;9
GEBRIELLA;3
GEBRIHIWET;18
GEBRU;32
GEBRZGABHER;2
GEBY;6
GECE;2
GEDAM;4
GEDARA;3
GEDAY;4
GEDEI;2
GEDEY;2
GEDI;24
GEDIK;2
GEDIR;2
GEDIY;2
GEDIYO;2
GEDLIE;2
GEE;2
GEEA;2
GEEDI;7
GEEHAN;2
GEELA;5
GEELE;9
GEELLE;2
GEEN;7
GEENA;10
GEERD;2
GEERDINA;2
GEERTE;2
GEERTJE;16
GEERTRUDA;5
GEERTRUI;3
GEERTRUIDA;63
GEESEY;2
GEESJE;4
GEESKE;4
GEET;4
GEETA;34
GEETALI;2
GEETANI;2
GEETANJALI;5
GEETHA;42
GEETHANI;4
GEETHANJALI;5
GEETHIKA;7
GEETHU;5
GEETI;4
GEETIKA;11
GEETU;2
GEFEI;2
GEFJON;2
GEGEE;3
GEGEELEN;7
GEGEEN;4
GEGEENEE;2
GEHAD;9
GEHAN;22
GEHIN;2
GEHN;4
GEIDI;2
GEIJAN;2
GEILANI;2
GEIN;2
GEINE;10
GEINET;2
GEIRA;3
GEIRID;2
GEISLER;2
GEITY;2
GEJAN;3
GEJNER;2
GEK;4
GEKE;2
GELA;4
GELAN;6
GELANA;2
GELANIE;2
GELARA;3
GELARE;3
GELAREH;16
GELARIS;2
GELAS;19
GELAVIJ;4
GELAVISH;2
GELAWEJ;2
GELAYE;2
GELAYOL;2
GELDONA;2
GELE;7
GELENA;9
GELI;5
GELIANA;2
GELILA;125
GELILLA;5
GELINA;4
GELINDA;2
GELLA;3
GELLE;6
GELLILA;3
GELLY;2
GELSOMINA;4
GELSTED;3
GELVA;3
GELY;2
GEM;4
GEMA;32
GEMAL;8
GEMBER;2
GEMECHU;4
GEMILA;9
GEMIMA;10
GEMINA;24
GEMINI;2
GEMITA;4
GEMMA;169
GEMZÖE;9
GEN;68
GENA;33
GENADIEVNA;2
GENALDA;2
GENALYN;6
GENAN;15
GENARA;3
GENCHEVA;2
GENDA;2
GENDI;4
GENE;61
GENELYN;2
GENEN;2
GENENE;2
GENEROSA;4
GENEROSE;6
GENESA;2
GENESIS;35
GENET;290
GENETH;2
GENETTA;2
GENETU;2
GENEVA;10
GENEVE;2
GENEVIA;2
GENEVIE;4
GENEVIEVE;110
GENEVIVE;5
GENEVIÈVE;38
GENEVIÉVE;7
GENEVRA;4
GENG;2
GENI;12
GENIA;22
GENICA;2
GENIE;4
GENIFER;2
GENINA;3
GENISA;3
GENIT;4
GENITA;9
GENITH;5
GENJA;10
GENN;2
GENNA;3
GENNADEVNA;2
GENNADIEVNA;22
GENNADIJEVNA;2
GENNADJEVNA;10
GENNADYEVNA;3
GENNEL;5
GENNET;30
GENNIFER;7
GENNY;7
GENO;3
GENOEFA;2
GENOVA;4
GENOVAITE;8
GENOVEFA;9
GENOVEVA;62
GENOWEFA;98
GENRIETTA;2
GENSINA;3
GENSINE;3
GENTA;15
GENTI;2
GENTIANA;127
GENTIANE;2
GENTIANË;3
GENTIJANA;24
GENTIJANE;2
GENTIL;2
GENTJANA;6
GENWA;2
GENY;5
GENÉ;3
GEOFFREY;2
GEOK;6
GEOMANA;4
GEORG;8
GEORGA;5
GEORGE;195
GEORGEDOTTER;3
GEORGEES;4
GEORGEET;2
GEORGEINA;3
GEORGES;74
GEORGESDOTTER;8
GEORGET;26
GEORGETA;131
GEORGETE;4
GEORGETT;5
GEORGETTA;2
GEORGETTE;238
GEORGI;4
GEORGIA;465
GEORGIANA;170
GEORGIANA-CRISTINA;2
GEORGIANNA;2
GEORGICA;2
GEORGIE;4
GEORGIES;3
GEORGIEVA;108
GEORGIEVNA;25
GEORGIJEVNA;2
GEORGINA;542
GEORGINE;28
GEORGINIA;3
GEORGIS;17
GEORGIT;2
GEORGITTE;3
GEORGOS;3
GEORGSDOTTER;62
GEORGY;2
GEORJINA;2
GEORTINA;2
GEOVANA;8
GEOVANNA;11
GEOVANNIE;2
GEPKE;2
GERA;3
GERACI;3
GERAKINA;2
GERALD;3
GERALDA;11
GERALDINA;10
GERALDINE;272
GERALDINNE;3
GERALDO;4
GERALDYNE;2
GERALINE;2
GERAMI;2
GERARD;5
GERARDA;38
GERARDINA;7
GERARDINE;8
GERARDUS;2
GERBERA;2
GERD;18284
GERD INGER;3
GERD MARIE;2
GERD-BRITT;6
GERD-INGER;9
GERD-INGRID;3
GERD-LIS;2
GERD-LISE;2
GERD-LOUISE;12
GERD-MARI;18
GERD-MARIE;22
GERD-SOFI;5
GERDA;3574
GERDA-LENA;2
GERDA-MARIA;3
GERDAN;4
GERDBRITT;3
GERDH;15
GERDI;9
GERDIE;5
GERDIEN;2
GERDIENTJE;2
GERDINA;8
GERDINE;4
GERDIS;15
GERDIT;2
GERDNY;3
GERDS;2
GERDSDOTTER;2
GERDUR;8
GERDY;55
GEREL;4
GERELMAA;13
GERELSAIKHAN;2
GERELT-OD;2
GERELTSATSRAL;2
GERELTSETSEG;6
GERELTUYA;6
GEREMEDHIN;2
GEREMEW;3
GERENSEA;3
GEREZGHER;3
GEREZGIHER;7
GEREZIHER;3
GERGANA;39
GERGES;37
GERGI;2
GERGINA;3
GERGIS;17
GERGISH;5
GERGOS;2
GERHARDINE;6
GERHARDSDOTTER;23
GERHILD;25
GERI;5
GERIANNE;3
GERISSA;2
GERIT;2
GERJIS;2
GERKEN;6
GERLACH;11
GERLEE;3
GERLI;10
GERLIE;3
GERLIND;2
GERLINDA;4
GERLINDE;73
GERLINE;2
GERLOFSDOTTER;3
GERLY;13
GERMA;3
GERMAI;3
GERMAIN;2
GERMAINE;71
GERMANA;10
GERMANIA;5
GERMANOVNA;8
GERMAWIT;2
GERMAY;7
GERMIN;2
GERMINA;6
GERMUNDSDOTTER;3
GERNER;2
GEROFIN;2
GEROLA;2
GEROLDA;10
GERONA;5
GERONIMA;4
GERRARD;3
GERRIE;3
GERRIGJE;2
GERRITDINA;5
GERRITJE;3
GERRY;13
GERSIMI;4
GERT;7
GERT-OLOVSDOTTER;2
GERTA;19
GERTE;2
GERTHI;11
GERTHIE;39
GERTHIG;3
GERTHRUD;7
GERTHY;67
GERTI;147
GERTIE;910
GERTIL;2
GERTINA;4
GERTINE;11
GERTIS;6
GERTIÉ;2
GERTLINDE;2
GERTLIS;3
GERTRAUD;35
GERTRAUDE;18
GERTRE;2
GERTRUD;8481
GERTRUDA;40
GERTRUDE;167
GERTRUDES;9
GERTRUDH;3
GERTRUDIS;13
GERTRUIDA;4
GERTSDOTTER;43
GERTSI;3
GERTTY;2
GERTY;349
GERTZ;2
GERTZIE;2
GERTZY;3
GERUSA;2
GERY;3
GESA;24
GESAR;25
GESARE;2
GESCHE;8
GESEY;5
GESHU;3
GESI;2
GESICA;2
GESINA;12
GESINE;30
GESKA;5
GESKE;2
GESSICA;8
GESTHIMANI;3
GETA;14
GETACHEW;42
GETAHUN;13
GETANEH;3
GETE;4
GETENET;2
GETHEL;5
GETI;2
GETIVIA;2
GETNET;3
GETRUD;3
GETRUDE;12
GETTE;2
GETTER;2
GETTY;11
GETU;9
GETULIA;2
GEUN;2
GEVHER;5
GEWALIN;7
GEWARGIS;2
GEY;2
GEYAN;2
GEYE;3
GEZA;2
GEZACHIN;2
GEZAE;9
GEZAHEGN;2
GEZAI;3
GEZAIE;2
GEZAL;5
GEZEL;2
GEZIENA;2
GEZIME;11
GEZINA;9
GFRAN;3
GHABOUR;2
GHABRIAL;2
GHADA;557
GHADAH;48
GHADAM;2
GHADBAN;3
GHADE;4
GHADEER;70
GHADEH;3
GHADER;24
GHADHBAN;15
GHADI;2
GHADIA;2
GHADIR;105
GHADRA;3
GHAEB;8
GHAEDA;2
GHAFEL;2
GHAFIL;7
GHAFOOR;9
GHAFOORI;2
GHAFOUR;15
GHAFRAN;8
GHAFUR;6
GHAIADH;4
GHAIB;2
GHAID;3
GHAIDA;20
GHAIDAA;58
GHAIDAN;9
GHAIDDA;2
GHAILAN;4
GHAITH;13
GHAITHAA;12
GHALA;15
GHALEB;55
GHALI;21
GHALIA;106
GHALIAH;5
GHALIB;32
GHALIE;3
GHALIEH;3
GHALIYA;8
GHALLO;2
GHALO;2
GHALY;5
GHALYA;18
GHALYAH;4
GHALYH;2
GHAMAR;17
GHAMGIN;2
GHANA;12
GHANAM;2
GHANDI;12
GHANEM;44
GHANI;13
GHANIA;22
GHANIM;94
GHANIMA;6
GHANIYA;3
GHANIYAH;4
GHANM;7
GHANSHYAMBHAI;2
GHANWA;6
GHARAM;32
GHARBIA;2
GHAREBA;3
GHAREEB;37
GHAREEBA;6
GHARIB;40
GHARIBA;19
GHASAK;3
GHASAL;2
GHASAN;9
GHASAQ;12
GHASI;2
GHASOUN;3
GHASSAB;3
GHASSAK;2
GHASSAN;150
GHATAS;8
GHATHBAIN;2
GHATTAS;20
GHAYA;2
GHAYAD;4
GHAYADH;2
GHAYB;2
GHAYDA;4
GHAYDAA;18
GHAYTHAA;2
GHAZAAL;2
GHAZAL;434
GHAZALA;68
GHAZALAH;5
GHAZALE;13
GHAZALEH;81
GHAZALI;2
GHAZALL;2
GHAZE;2
GHAZEL;9
GHAZI;142
GHAZIA;4
GHAZIEH;2
GHAZL;13
GHAZWA;14
GHAZWAN;22
GHAZY;4
GHDBAN;2
GHEA;2
GHEBRAY;11
GHEBRE;7
GHEBREAB;9
GHEBREAMLAK;6
GHEBREBRHAN;6
GHEBREGZIABHER;6
GHEBREHANS;2
GHEBREHAWARIAT;2
GHEBREHIWET;30
GHEBREHIWOT;6
GHEBREIGZIABHER;4
GHEBREIGZIABIHER;5
GHEBREKIDAN;11
GHEBREKRISTOS;4
GHEBREKRSTOS;5
GHEBREMARIAM;7
GHEBREMEDHIN;14
GHEBREMEDHN;5
GHEBREMESKEL;22
GHEBREMICAEL;10
GHEBREMICHAEL;12
GHEBRENGUS;2
GHEBRESELASSIE;2
GHEBRESILASIE;2
GHEBRESLASIE;6
GHEBRESLASSIE;2
GHEBRETINSAE;2
GHEBRETNSAE;7
GHEBREWELDI;2
GHEBREWOLDI;2
GHEBREYESUS;9
GHEBREYOHANES;2
GHEBREYOHANNES;3
GHEBREZGABHER;2
GHEBREZGABIHIER;2
GHEBREZGHI;9
GHEBREZGHIABHER;2
GHEBREZGI;3
GHEBREZGIABHER;3
GHEBRHIWET;3
GHEBRIEL;2
GHEBRIELA;6
GHEBRIELLA;2
GHEBRIHIWET;9
GHEBRSLASE;2
GHEBRU;20
GHEDA;4
GHEDAA;2
GHEDIR;2
GHEED;5
GHEFRAN;5
GHELEN;2
GHELILA;5
GHENA;133
GHENAA;4
GHENET;122
GHENI;16
GHENIA;2
GHENNET;6
GHENWA;27
GHEORGHINA;3
GHEORGHITA;14
GHERD;2
GHEREMEDHN;2
GHEREZGHIHER;2
GHEREZGIHER;2
GHERGHINA;10
GHERGHISH;2
GHERTI;3
GHESOUN;3
GHETAHUN;2
GHEZAE;9
GHEZAI;4
GHEZAL;9
GHEZEL;10
GHEZLAN;2
GHFRAN;9
GHIA;22
GHID;7
GHIDA;5
GHIDAA;4
GHIDAY;5
GHIDE;24
GHIDEI;7
GHIDEY;45
GHILAINE;2
GHILAY;2
GHILAZGHI;3
GHILE;2
GHIMJA;2
GHINA;107
GHINWA;22
GHION;2
GHIORGIS;2
GHIRMAI;22
GHIRMATSION;2
GHIRMAWIT;4
GHIRMAY;75
GHIRMAZION;2
GHISA;5
GHISELLE;2
GHISLAINE;53
GHITA;54
GHITHEETH;2
GHIWA;2
GHIZAL;2
GHIZELA;5
GHIZLAN;2
GHIZLANE;44
GHLAIM;3
GHNA;5
GHNET;2
GHNWA;3
GHOBRIAL;2
GHOBRYAL;2
GHODSI;8
GHODSIEH;5
GHOFRAN;93
GHOFRANE;2
GHOITOM;2
GHOLAM;5
GHOMRI;4
GHONCHE;2
GHONCHEH;5
GHONWA;3
GHORBAT;4
GHOSAL;3
GHOSN;2
GHOSON;13
GHOSOON;8
GHOSOUN;19
GHOSSON;4
GHOTAI;4
GHOUFRAN;9
GHOUFRANE;2
GHOUL;2
GHOUSON;6
GHOUSOUN;2
GHOZLAN;2
GHRAM;2
GHREEB;3
GHRIS;3
GHRMAY;3
GHSOON;2
GHSOUN;3
GHUFRAN;139
GHUL;2
GHULAIM;2
GHULAM;33
GHUNCHA;2
GHUNWA;3
GHUROUB;3
GHUSON;4
GHUSOON;16
GHUSOUN;20
GHUSSOUN;9
GHUTAI;3
GHUTAY;2
GHYADH;4
GHYSLAINE;4
GHZAL;5
GHZALA;3
GI;12
GIA;192
GIA HAN;2
GIA LE;2
GIABAND;3
GIACINTA;2
GIACOMINA;2
GIADA;26
GIAI;2
GIAMA;4
GIAN;14
GIANA;9
GIANCARLA;2
GIANELA;2
GIANELLA;15
GIANG;74
GIANINA;40
GIANINNA;5
GIANNA;63
GIANNELLA;5
GIANNINA;23
GIANNOULA;15
GIANNULA;3
GIANOULA;3
GIAO;5
GIAU;3
GIB;2
GIBB;4
GIBSON;5
GICA;4
GICELA;5
GICUTA;2
GIDA;5
GIDALVA;2
GIDAY;9
GIDE;7
GIDENA;3
GIDEON;2
GIDEONSDOTTER;3
GIDEWON;3
GIDEY;34
GIE;3
GIEDRE;55
GIEDRÉ;13
GIEN;2
GIENA;2
GIENEKE;2
GIENNY;2
GIESELA;97
GIESSING;6
GIESÉLA;2
GIF;2
GIFT;45
GIFTI;2
GIFTINGS;4
GIFTY;26
GIGGE;2
GIGGI;30
GIGGI-ANN;2
GIGGIE;8
GIGI;65
GIGITT;2
GIGJA;5
GIGLIOLA;5
GIHAD;4
GIHAN;32
GIHANE;3
GIIN;3
GIJSBERTA;3
GIJSJE;2
GIL;23
GILA;32
GILAN;4
GILANA;2
GILAS;2
GILAY;5
GILAZGI;3
GILBERT;13
GILBERTE;18
GILBERTSDOTTER;6
GILCIA;2
GILD;2
GILDA;176
GILE;3
GILER;2
GILI;5
GILIA;2
GILIAN;5
GILIANA;9
GILIANNE;2
GILL;526
GILLA;30
GILLAN;5
GILLANETTE;2
GILLES;2
GILLI;2
GILLIAN;120
GILLIANE;2
GILLIS;2
GILLISDOTTER;4
GILLO;2
GILLVI;3
GILLY;3
GILMA;16
GILNAZ;2
GILNY;2
GILTEN;2
GILTENA;3
GILTENE;2
GILYAN;2
GILYANA;2
GIMA;2
GIMENA;5
GIMJA;6
GIMLA;2
GIMMA;2
GIN;16
GINA;1342
GINA-MARIA;4
GINA-MARIE;2
GINAH;2
GINALYN;7
GINAN;12
GINE;10
GINEBRA;2
GINELYN;2
GINETA;2
GINETH;3
GINETTA;4
GINETTE;58
GINEVA;2
GINEVRA;17
GING;9
GINGA;2
GINGER;237
GINGFA;2
GINI;12
GINIE;2
GINKA;8
GINKOVA;2
GINN;5
GINNA;13
GINNETTE;2
GINNI;8
GINNIE;17
GINNY;81
GINO;5
GINTA;12
GINTARE;73
GINTARÉ;13
GINTÉ;2
GINY;3
GIO;10
GIOCONDA;13
GIOIA;24
GIOK;2
GIOMAR;2
GIONG;2
